Sr. No.,News Items,Label
2512,"کشمیر کے علاقے میں موسم سرما کے کھیلوں کو فروغ دینے کے لیے، سنو شو فیڈریشن آف انڈیا نے بھاری برف باری کے موسم کے درمیان پہلی بار سری نگر میں ایک سنو شو رن کم انٹریکشن پروگرام کا انعقاد کیا۔ اس میں کشمیر کے مختلف حصوں سے کھلاڑیوں نے حصہ لیا۔",TRUE
2513,"وزارت صحت نے مطلع کیا کہ جن چھ ریاستوں میں اتوار کو ویکسینیشن مہم چلائی گئی ان میں آندھرا پردیش، اروناچل پردیش، کرناٹک، کیرالہ، منی پور اور تمل ناڈو شامل ہیں۔",TRUE
2514,ہندوستان نے CoVID-19 ویکسینیشن مہم کے پہلے دو دنوں میں 225k کے قریب ٹیکہ لگایا۔ مہاراشٹر: کوویڈ 19 ویکسینیشن مہم 18 جنوری تک عارضی طور پر معطل کردی گئی۔,TRUE
2515,4G موبائل انٹرنیٹ سروس اگست 2019 میں جموں و کشمیر میں خصوصی حیثیت کی منسوخی اور سابقہ ​​ریاست کو دو مرکز کے زیر انتظام علاقوں میں تقسیم کرنے کے بعد بند کر دی گئی تھی۔,TRUE
2516,"کانگریس سے سوال کرتے ہوئے کہ وہ کسانوں کے لیے سالانہ 6,000 روپے کی نقد امداد اور پردھان منتری فصل بیمہ یوجنا انشورنس اسکیم جیسے اقدامات کیوں نہیں اٹھا سکی، شاہ نے کہا، اس کی وجہ پارٹی کے ارادے ٹھیک نہیں تھے۔",TRUE
2517,"بھارت مخالف مظاہروں کا ایک فلیش پوائنٹ، کشمیر نے حالیہ برسوں میں بڑی تعداد میں 'انکاؤنٹرس' دیکھے ہیں جہاں لوگ فوج پر فرضی ہلاکتوں کا الزام لگاتے ہیں، شویتا شرما کی رپورٹ",TRUE
2518,مرکزی وزیر داخلہ امت شاہ نے اتوار کو کہا کہ کسانوں کی آمدنی کو دوگنا کرنا نریندر مودی حکومت کی سب سے بڑی ترجیح ہے اور یہ کہ تین مرکزی فارم قوانین ان کی آمدنی میں کئی گنا اضافہ کو یقینی بنائیں گے۔,TRUE
2519,"کرناٹک کے نئے شامل کیے گئے وزیر مروگیش آر نیرانی کی سربراہی میں ایم آر این گروپ کے کسان دوست پروجیکٹوں کا سنگ بنیاد رکھنے اور افتتاح کرنے کے بعد اظہار خیال کرتے ہوئے، شاہ نے فلاح و بہبود کے لیے مرکزی حکومت کے مختلف پروگراموں اور اقدامات کا ذکر کیا۔",TRUE
2520,"چینی فوج کے ساتھ تنازعہ کے بارے میں بات کرتے ہوئے، انہوں نے کہا کہ ہندوستانی فوج نے چینی فوج سے مقابلہ کرنے کے لیے بے پناہ عزم کا مظاہرہ کیا ہے اور انہیں منہ توڑ جواب دیا ہے۔ آج، میں اگست کے آخر میں کیے گئے تمام اقدامات سے انتہائی مطمئن ہوں.",TRUE
2521,"ملک گیر ویکسینیشن مہم کے پہلے دن 1.91 لاکھ مستفیدین کو COVID-19 ویکسین کے شاٹس لگائے گئے، سب سے زیادہ ٹیکے اتر پردیش میں لگائے گئے۔",TRUE
2522,"شمالی کیلی فورنیا کے ایک شہر میں حکام نے ہفتے کے روز شہر کی املاک پر چسپاں ایک وائٹ لائیوز میٹر بینر کو ہٹانے کا حکم دیا، جس میں اسے نسل پرست اور توڑ پھوڑ کی نفرت انگیز حرکت قرار دیا۔ یہ واقعہ یونین سٹی میں پیش آیا.",TRUE
2523,"وزیر اعظم نریندر مودی نے ملک کو یقین دلاتے ہوئے ویکسینیشن مہم کا آغاز کیا کہ دو میڈ اِن انڈیا ویکسینوں کو ہنگامی طور پر استعمال کی اجازت صرف اس وقت دی گئی جب سائنسدانوں کو ان کی حفاظت اور تاثیر کے بارے میں یقین ہو گیا، اور لوگوں سے خبردار رہنے کی تاکید کی۔",TRUE
2524,حالیہ دنوں میں واٹس ایپ پر ردعمل سامنے آیا تھا جب اس نے پرائیویسی پالیسیوں کی نظر ثانی شدہ پوسٹ کی تھی۔ میں یہ واضح کرنے کی کوشش کرتا ہوں کہ کیا ہوا ہے۔,TRUE
2525,"افغانستان میں حکام نے اتوار کو کہا کہ سپریم کورٹ کے لیے کام کرنے والی دو خواتین ججوں کو دارالحکومت کابل میں گولی مار کر ہلاک کر دیا گیا، جو حالیہ مہینوں میں ٹارگٹ کلنگ کا تازہ ترین شکار ہیں۔",TRUE
2526,"میڈیا میں بڑے پیمانے پر رپورٹ ہونے والی مبینہ چیٹس کے بارے میں پوچھے جانے پر جس میں بتایا گیا تھا کہ گوسوامی پاکستان میں 2019 کے بالاکوٹ فضائی حملوں سے واقف تھے، بگھیل نے کہا کہ یہ معاملہ قومی سلامتی سے متعلق ہے۔",TRUE
2527,"بارڈر-گواسکر ٹرافی کو دوبارہ حاصل کرنے کے لیے سیریز کے آخری دن سیاحوں کو باؤلنگ کرنے کی ذمہ داری سونپی گئی، جسٹن لینگر کی ٹیم ایک تیز رفتار کھلاڑی ہو سکتی ہے۔",TRUE
2528,پاکستان میں ایک عیسائی لڑکی کو مبینہ طور پر ایک مسلمان شخص کے اغوا کرنے کے بعد اس کی دیکھ بھال کی گئی ہے جس نے اسے زبردستی اس سے شادی کرنے پر مجبور کیا اور پھر اسے مویشیوں کے قلم میں جکڑا ہوا تھا۔ لڑکی نے پانچ ماہ تک قلم میں جکڑے ہوئے گزارے۔,TRUE
2529,اس کیس نے برطانیہ کے پاکستان کو دیے جانے والے عطیات پر سوالیہ نشان لگا دیا ہے۔,TRUE
2530,"رافیل لڑاکا طیارے، جنہیں باضابطہ طور پر گزشتہ سال ستمبر میں ہندوستانی فضائیہ (IAF) میں شامل کیا گیا تھا، 26 جنوری کو ہندوستان کے یوم جمہوریہ کی پریڈ میں شامل ہوں گے اور 'ورٹیکل چارلی' فارمیشن کو انجام دے کر فلائی پاسٹ کا اختتام کریں گے۔",TRUE
2531,"ہم پرواہ کرتے ہیں، ہم تیاری کرتے ہیں، ہم ترقی کرتے ہیں کے متاثر کن تھیم پر، آسیان کا سب سے چھوٹا رکن یہ دیکھنے کے لیے ایک بہت بڑی ذمہ داری لے رہا ہے کہ آسیان کمیونٹی موجودہ کوویڈ 19 وبائی بیماری سے پہلے سے زیادہ مضبوط اور بہتر طور پر ابھرے گی۔",TRUE
2532,"بجٹ، جو بوگیٹ (بیگ کے لیے فرانسیسی) سے آتا ہے، ایک منزلہ تاریخ رکھتا ہے۔ آج سے، ہم آپ کے لیے ہندوستان سے متعلق کچھ ٹکڑوں کو لائیں گے۔",TRUE
2533,"بریگیڈیئر پریتم سنگھ، جنہیں دوسری جنگ عظیم کے دوران بہادری کے لیے ملٹری کراس سے نوازا گیا تھا، نے 1947-48 میں پاکستانی حملہ آوروں کے خلاف پونچھ کے ایک سال طویل دفاع کی قیادت کی تھی۔ تاہم 1951 میں پیشہ ورانہ رقابت کی وجہ سے ان کا کورٹ مارشل کیا گیا۔",TRUE
2534,’کشن ریڈی ریاست کو فنڈز اور اسکیمیں حاصل کرنے میں ناکام رہے‘,TRUE
2535,ایچ ایم ایس ایکٹو ایک قسم کا 21 فریگیٹ ہے جسے 1994 میں پاکستان منتقل کیا گیا اور پی این ایس شاہ جہاں کا نام تبدیل کر دیا گیا۔,TRUE
2536,"ہندوستان کی پہلی خاتون لڑاکا پائلٹ، رافیل جیٹ طیارے اور ونٹیج ڈکوٹا طیارے اس سال پہلی بار یوم جمہوریہ کا حصہ ہوں گے۔",TRUE
2537,"ایک قدامت پسند مذہب کے اندر ایک جنسی اقلیت کے طور پر، جنوبی ایشیا میں LGBT مسلمان خوف اور امتیاز کے ماحول میں سوشل میڈیا پلیٹ فارمز پر ایک دوسرے کا ساتھ دے رہے ہیں۔",TRUE
2538,"پاکستان کی فوج پر تنقید کرنا خطرناک ہو گیا ہے، اور صحافیوں کو الیکٹرانک جرائم کے قانون کے تحت چھوٹے جرائم کا نشانہ بنایا جا رہا ہے۔ ",TRUE
2539,"آپ کو ایک چنگاری کی ضرورت ہے اور اس چنگاری کو کرشماتی ہونا چاہیے، فلپ مڈ نے کہا۔وہ ایک انقلابی تحریک کو جنم دے سکتے ہیں۔",TRUE
2540,"اس سال یوم جمہوریہ پر اٹاری سرحد پر کوئی مشترکہ یا مربوط پریڈ نہیں ہوگی۔ اس سے پہلے پاکستان اور بھارت مشترکہ پریڈ کرتے تھے جسے تماشائی دونوں طرف سے دیکھتے تھے۔ اس سال، COVID-19 کی پابندی کی وجہ سے کسی بھی عوام کو اجازت نہیں ہوگی…",TRUE
2541,سرکاری اہلکار سڑک کے لیے فٹ ہونے والی گاڑیوں پر سبز اسٹیکرز لگاتے ہیں جب کہ غیر فٹ گاڑیوں کے مالکان کو جرمانے اور سرخ اسٹیکرز دیے جاتے ہیں۔,TRUE
2542,"رپورٹ میں 2020 یا 2021 میں نئے اجتماعی قتل کے سب سے زیادہ خطرے والے ممالک کی نشاندہی کی گئی۔ فہرست میں پاکستان، افغانستان اور جمہوری جمہوریہ کانگو سرفہرست ہیں۔ مزید برآں، کئی ممالک کو کئی سالوں میں مسلسل ہائی رسک قرار دیا گیا ہے",TRUE
2543,"وارسا، پولینڈ (اے پی) - وارسا، پولینڈ - پولینڈ کے کچھ ہسپتالوں نے COVID-19 کے خلاف ویکسینیشن کو معطل کر دیا ہے کیونکہ انہیں اپنی فائزر ویکسین کی خوراک کی متوقع ڈیلیوری نہیں ملی۔",TRUE
2544,"اگرچہ وہ پہلے جیسا نرم مزاج نہیں ہے، ٹھاکر اپنے جنون کو نہیں چھوڑتا کیونکہ وہ جانتا ہے کہ وہ تال میں ہونے پر اپنے باؤنسر کو ہدایت دینے کی صلاحیت رکھتا ہے۔",TRUE
2545,"پچھلے ایک سال کے دوران، سیکورٹی فورسز نے پاک بھارت سرحد کے نیچے تین سرنگوں کا پتہ لگایا ہے جبکہ ایل او سی کے ساتھ ڈرون کے ذریعے اس طرح کے پانچ 'ہتھیاروں کے قطروں' کو روکا ہے۔",TRUE
2546,"ہم یہاں اترے، ہم نے سیکورٹی دیکھی جو چل رہی تھی اور سب پرسکون ہو گئے",TRUE
2547,"پاکستانی فوج کو ہیلی کاپٹروں کے ذریعے کوہ پیماؤں کو بچانے کے لیے باقاعدگی سے بلایا جاتا ہے، لیکن موسم اکثر اسے مشکل بنا دیتا ہے۔",TRUE
2548,پروپیگنڈے کے بارے میں 4 پوسٹس کی سیریز میں یہ دوسری ہے۔ پچھلی پوسٹ کا عنوان ہے آپ پروپیگنڈے سے گھرے ہوئے ہیں۔ اس پوسٹ کا عنوان جان کی اسی نام کی کتاب سے لیا گیا ہے۔,TRUE
2549,1 نومبر 2020 کی سیٹلائٹ تصاویر میں دکھایا گیا ہے کہ ہندوستان کی شمال مشرقی ریاست اروناچل پردیش میں ہندوستانی علاقے کے اندر 2.8 میل کے فاصلے پر 101 گھروں کی تعمیر کی گئی ہے۔,TRUE
2550,پاکستان میں ایک عیسائی لڑکی کو مبینہ طور پر ایک مسلمان شخص کے اغوا کرنے کے بعد اس کی دیکھ بھال کی گئی ہے جس نے اس سے زبردستی شادی کی اور اسے زنجیروں میں جکڑ کر رکھا۔,TRUE
2551,جو بائیڈن کی آنے والی انتظامیہ میں کام کرنے کے لیے نامزد کیے گئے کابینہ کے کچھ اہم اراکین پر ایک نظر یہ ہے۔,TRUE
2552,"افغان دارالحکومت میں ہفتے کے آخر میں ایک ساتھی کے ساتھ قتل ہونے والی ایک خاتون جج کے بھائی نے پیر کو بتایا کہ جب وہ ناشتہ کر رہا تھا تو اس نے کیسے جان لیوا گولیاں سنی۔
موٹر سائیکلوں پر سوار مسلح افراد نے ذکیہ ہراوی کو اتوار کے روز اس وقت گولی مار کر ہلاک کر دیا جب انہیں جانے کے لیے اٹھایا جا رہا تھا۔",TRUE
2553,ہندوستانی اپوزیشن جماعتوں نے پیر کو ایک اعلی ٹی وی اینکر کے چیٹ پیغامات کی تحقیقات کا مطالبہ کیا جس میں ان کا کہنا تھا کہ وزیر اعظم نریندر مودی کی حکومت کی طرف سے 2019 میں پاکستان کے خلاف کیے گئے فضائی حملوں کے بارے میں پیشگی علم تھا۔,TRUE
2554,ایچ ایم ایس ایکٹو ایک قسم کا 21 فریگیٹ ہے جسے 1994 میں پاکستان منتقل کیا گیا تھا اور پی این ایس شاہ جہاں کے طور پر دوبارہ شامل کیا گیا تھا۔,TRUE
2555,پاکستان میں حکام نے پیر کو کہا کہ انہوں نے جنوبی بندرگاہی شہر کراچی میں یونیورسٹی کے ایک طالب علم کو شام میں لڑنے والے اسلامک اسٹیٹ کے عسکریت پسندوں کو فنڈز جمع کرنے اور بھیجنے کے الزام میں گرفتار کیا ہے۔,TRUE
